1,1,8,12,13,14,22,23,24,25,26,27,30,31,33,34,37,38,46,67,68,100,
2,
3,1,6,9,10,13,14,22,27,32,36,48,53,
5,1,7,8,9,10,11,12,13,14,24,25,26,27,32,33,34,46,49,53,67,100,
6,1,6,9,10,12,13,14,23,26,27,32,34,36,46,48,53,68,100,
7,1,2,6,9,10,13,14,22,23,26,27,32,34,36,37,46,48,53,87,
8,1,6,7,8,10,11,12,13,14,24,26,28,36,37,46,48,49,53,67,87,100,
9,1,6,7,8,9,11,12,13,14,24,25,26,27,31,32,37,46,49,53,67,100,
10,6,9,10,13,14,22,23,26,27,30,32,34,35,36,37,38,48,53,
11,1,2,6,7,9,10,13,14,22,23,26,27,31,32,33,34,36,37,38,46,48,53,68,87,100,
12,1,2,6,7,8,9,10,11,12,14,23,24,25,26,27,28,29,31,32,33,34,36,37,38,46,48,49,67,87,100,
13,1,2,6,7,8,9,10,11,12,13,23,24,25,26,27,28,29,31,32,33,34,35,36,37,38,46,48,67,68,87,100,
14,
21,1,2,8,11,12,23,24,25,26,27,28,31,32,33,34,35,36,37,38,46,67,68,100,
22,1,2,7,8,11,12,13,14,22,24,25,26,27,28,29,31,32,33,35,36,37,38,46,48,67,68,100,
23,1,2,6,9,10,13,14,22,23,26,27,32,34,36,37,38,46,48,53,87,
24,1,2,6,10,13,14,22,23,26,27,30,32,34,36,37,38,48,53,
25,1,2,6,7,8,9,10,11,12,13,14,22,23,24,25,27,28,29,31,32,33,34,35,36,37,46,48,49,53,67,68,87,100,
26,1,2,6,7,8,10,11,12,13,14,22,23,24,25,26,28,29,31,32,33,34,35,36,46,48,67,87,100,
27,9,13,14,22,23,26,27,30,32,34,36,37,38,
28,1,13,14,23,26,27,34,46,
29,2,11,25,28,35,
30,1,2,10,12,13,14,22,23,26,27,32,33,34,36,37,38,46,48,68,87,100,
31,1,6,7,8,10,11,12,13,14,22,23,24,25,26,27,28,31,33,34,36,46,48,67,87,100,
32,1,2,6,12,13,14,22,23,26,27,31,32,34,36,37,38,46,48,87,
33,1,2,6,7,8,11,12,13,14,22,24,25,26,27,28,29,31,32,33,35,36,46,48,67,68,87,
34,1,11,14,22,23,26,27,30,34,36,48,
35,1,7,8,9,11,12,13,14,22,23,24,25,26,27,28,31,32,33,34,35,37,38,46,49,67,100,
36,1,2,8,9,10,11,12,13,14,22,23,24,25,26,28,31,33,36,38,46,48,67,68,87,100,
37,1,2,11,12,13,14,22,23,24,25,28,31,33,36,37,46,48,67,68,100,
38,1,2,9,11,12,13,14,23,24,25,26,27,28,29,31,32,33,36,37,38,46,48,67,68,87,100,
40,1,2,9,10,13,14,22,23,26,27,30,32,36,37,38,48,
42,1,6,7,8,9,10,11,12,13,14,22,23,24,25,26,27,28,31,32,33,36,37,38,46,48,49,53,67,68,87,100,
44,
45,1,2,6,7,8,9,10,12,13,14,22,23,24,26,27,29,31,32,33,34,36,37,38,48,53,67,68,87,100,
46,
47,1,7,8,9,11,12,13,14,23,24,25,26,27,31,32,33,34,35,37,38,46,49,67,100,
48,1,6,9,10,13,26,36,48,53,
49,1,6,7,9,10,12,13,14,26,32,36,48,53,68,87,
52,1,6,7,8,9,10,11,12,24,25,26,46,49,100,
53,2,6,10,13,14,22,23,26,27,30,36,37,38,48,
56,1,2,7,9,10,12,13,14,22,23,26,31,32,34,36,37,38,46,48,53,87,
63,
66,1,2,6,9,10,13,14,22,23,26,27,32,34,36,37,38,46,48,87,
67,1,2,7,12,14,22,23,26,31,34,37,38,46,100,
68,1,2,12,14,22,26,27,31,32,34,36,37,38,46,48,68,87,
86,1,8,9,12,13,14,24,26,27,31,32,33,34,37,46,67,100,
87,1,6,7,8,9,12,13,14,23,24,25,26,27,29,31,32,35,36,46,48,49,53,67,68,87,100,
89,1,2,8,24,29,33,46,68,100,
93,1,2,7,8,9,12,13,14,23,26,27,31,32,33,34,37,38,46,68,100,
95,
99,1,2,6,7,9,10,12,13,14,22,23,26,27,31,32,36,37,38,46,48,53,68,87,
100,1,68,
109,1,2,7,12,13,14,22,23,26,27,32,34,36,37,38,46,100,
